index,Station,Date,Tavg,PrecipTotal,StnPressure,ResultDir,AvgSpeed,Sunlight,MIFG,TS,SQ,GR,VCFG,FG+,SN,FG,VCTS,BCFG,BR,RA,FU,DZ,TSRA,HZ
1594,1,2011-07-01,80.5,0.0,29.24,18,14.9,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,2,2011-07-01,79.5,0.01,29.31,18,10.8,15.183333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1596,1,2011-07-02,82.5,0.0,29.25,24,8.3,15.183333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1597,2,2011-07-02,83.0,0.0,29.31,23,7.5,15.183333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1598,1,2011-07-03,76.5,0.0,29.28,2,5.9,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,2,2011-07-03,78.0,0.0,29.33,3,6.1,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1,2011-07-04,77.0,0.0,29.26,5,4.3,15.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,2,2011-07-04,78.0,0.0,29.32,7,4.5,15.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1602,1,2011-07-05,79.5,0.0,29.25,28,6.2,15.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,2,2011-07-05,79.5,0.0,29.31,26,5.6,15.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1,2011-07-06,78.0,0.0,29.27,4,7.5,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,2,2011-07-06,79.0,0.0,29.33,4,7.3,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1,2011-07-07,72.5,0.0,29.22,7,6.2,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1607,2,2011-07-07,73.5,0.07,29.28,7,7.1,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1608,1,2011-07-08,73.5,0.0,29.17,6,6.0,15.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,2,2011-07-08,75.5,0.0,29.22,4,6.5,15.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,1,2011-07-09,76.0,0.0,29.21,19,5.9,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,2,2011-07-09,78.5,0.0,29.27,18,6.5,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,1,2011-07-10,82.5,0.0,29.18,19,9.7,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1613,2,2011-07-10,83.0,0.0,29.23,19,8.1,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1614,1,2011-07-11,79.5,0.39,29.12,25,8.5,15.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615,2,2011-07-11,80.0,0.13,29.18,24,8.0,15.033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1616,1,2011-07-12,78.5,0.01,29.25,2,7.7,15.016666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617,2,2011-07-12,79.5,0.01,29.31,4,7.0,15.016666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1618,1,2011-07-13,68.5,0.0,29.35,4,10.9,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,2,2011-07-13,70.0,0.0,29.4,4,12.2,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1,2011-07-14,70.5,0.0,29.3,10,8.0,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,2,2011-07-14,73.5,0.0,29.35,9,8.7,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,1,2011-07-15,78.5,0.0,29.27,9,6.7,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,2,2011-07-15,78.5,0.0,29.33,10,6.8,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,1,2011-07-16,80.0,0.0,29.32,19,4.3,14.916666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1625,2,2011-07-16,82.0,0.0,29.38,19,2.7,14.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,1,2011-07-17,82.0,0.0,29.35,22,6.4,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,2,2011-07-17,84.5,0.0,29.41,23,7.2,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1,2011-07-18,86.0,0.01,29.23,25,10.8,14.866666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1629,2,2011-07-18,87.0,0.0,29.29,24,11.7,14.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1630,1,2011-07-19,85.5,0.0,29.17,7,6.2,14.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,2,2011-07-19,85.5,0.0,29.23,6,6.6,14.833333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1632,1,2011-07-20,86.0,0.02,29.08,23,10.7,14.833333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1633,2,2011-07-20,88.5,0.0,29.15,23,9.9,14.833333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1,2011-07-21,87.0,0.02,29.1,28,8.8,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2,2011-07-21,91.5,0.0,29.16,26,10.0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1,2011-07-22,79.0,1.55,29.18,9,9.0,14.766666666666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1637,2,2011-07-22,85.5,0.14,29.23,10,8.2,14.766666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1638,1,2011-07-23,78.5,6.86,29.23,30,5.3,14.733333333333333,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1639,2,2011-07-23,78.5,0.04,29.28,20,4.9,14.733333333333333,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1640,1,2011-07-24,79.5,0.18,29.26,23,6.4,14.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1641,2,2011-07-24,79.5,0.02,29.32,20,5.7,14.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1642,1,2011-07-25,80.5,0.0,29.2,32,6.5,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,2,2011-07-25,81.5,0.01,29.25,35,6.1,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1,2011-07-26,77.0,0.0,29.18,5,8.5,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,2,2011-07-26,78.5,0.01,29.23,6,8.0,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1,2011-07-27,79.0,0.71,29.13,16,9.5,14.616666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1647,2,2011-07-27,82.0,0.0,29.21,16,9.9,14.616666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,1,2011-07-28,80.0,0.7,29.2,23,6.8,14.583333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1649,2,2011-07-28,81.0,0.0,29.26,21,6.8,14.583333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1650,1,2011-07-29,78.5,0.7,29.28,4,5.9,14.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,2,2011-07-29,80.0,0.36,29.34,4,5.6,14.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1652,1,2011-07-30,79.0,0.0,29.35,13,3.4,14.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,2,2011-07-30,79.5,0.0,29.41,11,3.4,14.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,2011-07-31,79.0,0.0,29.35,25,5.0,14.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,2,2011-07-31,82.0,0.0,29.41,23,5.0,14.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1,2011-08-01,82.5,0.0,29.28,27,4.9,14.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,2,2011-08-01,83.5,0.0,29.33,25,5.9,14.433333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1658,1,2011-08-02,83.5,0.43,29.04,21,9.1,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,2,2011-08-02,83.5,0.28,29.1,20,8.5,14.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1660,1,2011-08-03,79.0,0.0,29.11,2,8.0,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,2,2011-08-03,80.0,0.0,29.16,1,10.3,14.366666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1662,1,2011-08-04,76.5,0.0,29.25,5,6.0,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,2,2011-08-04,75.5,0.0,29.3,5,6.7,14.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1,2011-08-05,76.0,0.0,29.21,5,5.5,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1665,2,2011-08-05,77.0,0.0,29.26,7,6.0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,2011-08-06,78.5,0.18,29.1,5,4.0,14.266666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1667,2,2011-08-06,79.0,0.69,29.15,3,3.7,14.266666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1668,1,2011-08-07,77.0,0.75,29.03,27,6.4,14.216666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1669,2,2011-08-07,78.5,0.49,29.09,26,5.6,14.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1670,1,2011-08-08,74.0,0.63,29.0,4,6.2,14.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1671,2,2011-08-08,74.5,0.29,29.06,6,5.8,14.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1672,1,2011-08-09,72.0,0.0,28.97,28,11.1,14.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1673,2,2011-08-09,74.0,0.01,29.03,27,11.6,14.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1674,1,2011-08-10,69.0,0.0,29.14,31,8.7,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,2,2011-08-10,70.0,0.0,29.2,31,8.0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1,2011-08-11,69.0,0.0,29.25,24,3.0,14.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,2,2011-08-11,70.5,0.0,29.31,23,4.2,14.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1,2011-08-12,70.5,0.0,29.22,19,8.5,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,2,2011-08-12,73.5,0.0,29.28,19,8.4,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1,2011-08-13,72.5,0.75,29.15,27,6.7,13.983333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,2,2011-08-13,75.0,0.93,29.2,24,7.8,13.983333333333333,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1682,1,2011-08-14,68.5,0.0,29.24,36,11.7,13.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1683,2,2011-08-14,68.5,0.01,29.29,35,12.6,13.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1684,1,2011-08-15,69.5,0.0,29.28,2,4.9,13.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,2,2011-08-15,69.5,0.0,29.33,5,5.2,13.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1,2011-08-16,73.0,0.0,29.32,18,3.9,13.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,2,2011-08-16,73.0,0.0,29.38,18,3.0,13.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1,2011-08-17,72.5,0.0,29.31,22,6.0,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,2,2011-08-17,74.0,0.0,29.36,21,6.2,13.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1,2011-08-18,75.5,0.0,29.23,4,5.2,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,2,2011-08-18,78.0,0.0,29.28,7,5.2,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1692,1,2011-08-19,75.5,0.0,29.18,14,5.2,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,2,2011-08-19,76.5,0.0,29.23,13,5.8,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,1,2011-08-20,73.0,1.11,29.22,21,3.4,13.7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1695,2,2011-08-20,73.5,0.39,29.28,16,4.9,13.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1696,1,2011-08-21,72.0,0.0,29.26,32,8.5,13.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1697,2,2011-08-21,73.5,0.01,29.32,32,7.6,13.666666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1698,1,2011-08-22,70.5,0.0,29.3,26,4.1,13.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,2,2011-08-22,71.5,0.0,29.36,8,3.5,13.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,1,2011-08-23,67.5,0.65,29.1,20,9.8,13.566666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1701,2,2011-08-23,70.0,0.4,29.18,20,9.5,13.566666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1702,1,2011-08-24,80.5,0.0,28.99,27,10.7,13.516666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1703,2,2011-08-24,80.5,0.0,29.05,25,11.0,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1,2011-08-25,73.5,0.0,29.26,36,7.3,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,2,2011-08-25,72.5,0.0,29.33,2,7.0,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1,2011-08-26,71.0,0.0,29.26,26,3.3,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,2,2011-08-26,72.0,0.0,29.32,20,3.4,13.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1,2011-08-27,72.5,0.0,29.21,2,9.2,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2,2011-08-27,75.0,0.0,29.26,1,9.3,13.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1,2011-08-28,69.0,0.0,29.22,2,7.9,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,2,2011-08-28,69.0,0.0,29.26,1,9.2,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1,2011-08-29,69.0,0.0,29.31,2,3.5,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,2,2011-08-29,69.5,0.0,29.36,6,4.2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,2011-08-30,68.5,0.04,29.33,15,6.3,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1715,2,2011-08-30,71.5,0.02,29.38,15,6.8,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1716,1,2011-08-31,76.0,0.0,29.23,17,8.3,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1717,2,2011-08-31,76.5,0.05,29.29,17,7.4,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1,2011-09-01,82.0,0.0,29.2,21,5.9,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,2,2011-09-01,84.0,0.0,29.26,21,6.3,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1,2011-09-02,84.0,0.0,29.18,22,7.4,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,2,2011-09-02,86.5,0.0,29.24,20,6.6,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,2011-09-03,79.0,0.02,29.16,29,6.2,13.083333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1723,2,2011-09-03,79.0,0.15,29.21,20,5.7,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,2011-09-04,65.5,0.0,29.24,32,11.5,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,2,2011-09-04,67.0,0.0,29.29,32,11.5,13.033333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1726,1,2011-09-05,58.5,0.0,29.39,1,14.8,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,2,2011-09-05,60.0,0.0,29.43,36,16.6,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1,2011-09-06,58.5,0.0,29.44,3,10.1,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,2,2011-09-06,61.5,0.0,29.49,4,14.3,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1,2011-09-07,61.0,0.0,29.42,1,10.8,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,2,2011-09-07,64.0,0.0,29.47,2,13.3,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,2011-09-08,66.0,0.0,29.34,2,13.4,12.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1733,2,2011-09-08,68.0,0.06,29.36,2,15.2,12.85,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1734,1,2011-09-09,66.0,0.02,29.23,4,8.3,12.816666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1735,2,2011-09-09,68.0,0.11,29.28,4,8.4,12.816666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1736,1,2011-09-10,67.0,0.0,29.29,14,3.1,12.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1737,2,2011-09-10,67.0,0.01,29.34,14,2.0,12.766666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1738,1,2011-09-11,70.0,0.0,29.27,27,5.5,12.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,2,2011-09-11,71.5,0.0,29.33,25,4.7,12.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1740,1,2011-09-12,75.0,0.0,29.18,23,10.9,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,2,2011-09-12,75.0,0.0,29.24,23,9.3,12.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,1,2011-09-13,64.5,0.0,29.2,31,8.7,12.633333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1743,2,2011-09-13,67.0,0.0,29.26,31,7.8,12.633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1744,1,2011-09-14,52.5,0.08,29.39,34,7.3,12.583333333333334,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1745,2,2011-09-14,54.0,0.0,29.47,32,7.3,12.583333333333334,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1746,1,2011-09-15,50.5,0.0,29.61,1,8.5,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,2,2011-09-15,52.0,0.0,29.67,36,9.0,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,2011-09-16,52.0,0.0,29.59,8,3.3,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,2,2011-09-16,53.5,0.0,29.65,13,3.7,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,2011-09-17,59.0,0.0,29.53,11,8.9,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2,2011-09-17,60.5,0.0,29.59,11,9.6,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,2011-09-18,60.0,0.43,29.34,15,9.5,12.35,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1753,2,2011-09-18,61.0,0.34,29.41,14,8.0,12.35,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1754,1,2011-09-19,61.5,0.24,29.24,29,5.8,12.316666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1755,2,2011-09-19,62.0,0.41,29.3,26,5.8,12.316666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1756,1,2011-09-20,61.5,0.0,29.26,18,7.3,12.266666666666667,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1757,2,2011-09-20,64.0,0.01,29.33,17,6.1,12.266666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1758,1,2011-09-21,63.5,0.0,29.23,25,11.0,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1759,2,2011-09-21,64.5,0.0,29.29,24,10.3,12.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,2011-09-22,57.5,0.0,29.36,27,6.9,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,2,2011-09-22,58.0,0.0,29.42,25,7.2,12.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,2011-09-23,55.0,0.0,29.33,36,7.0,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2,2011-09-23,55.0,0.02,29.38,36,6.4,12.133333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1764,1,2011-09-24,56.5,0.14,29.26,3,4.6,12.083333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1765,2,2011-09-24,57.0,0.07,29.31,4,5.3,12.083333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1766,1,2011-09-25,57.5,0.08,29.13,14,5.5,12.033333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1767,2,2011-09-25,59.0,0.23,29.18,13,5.8,12.033333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1768,1,2011-09-26,56.5,1.21,28.92,18,15.4,11.983333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1769,2,2011-09-26,58.0,0.9,28.98,19,12.4,11.983333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1770,1,2011-09-27,58.5,0.31,29.0,6,8.3,11.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1771,2,2011-09-27,58.5,0.25,29.05,5,7.1,11.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1772,1,2011-09-28,58.0,0.77,29.07,32,7.0,11.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1773,2,2011-09-28,58.5,0.15,29.12,32,6.7,11.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1774,1,2011-09-29,57.5,0.06,28.98,28,13.5,11.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1775,2,2011-09-29,58.5,0.09,29.03,27,12.7,11.85,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1776,1,2011-09-30,51.0,0.09,29.32,34,15.0,11.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,2,2011-09-30,52.5,0.17,29.37,34,16.3,11.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1778,1,2011-10-01,49.0,0.0,29.53,36,10.3,11.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,2,2011-10-01,50.0,0.0,29.59,35,11.2,11.766666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1,2011-10-02,53.5,0.0,29.47,32,5.4,11.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,2,2011-10-02,53.0,0.0,29.54,32,4.6,11.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1,2011-10-03,56.5,0.0,29.48,3,5.0,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2,2011-10-03,57.5,0.0,29.54,2,4.1,11.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,2011-10-04,59.5,0.0,29.52,16,2.3,11.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,2,2011-10-04,60.0,0.0,29.58,15,1.7,11.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,2011-10-05,64.5,0.0,29.49,18,3.2,11.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,2,2011-10-05,66.0,0.0,29.55,17,2.9,11.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,2011-10-06,65.5,0.0,29.5,15,4.6,11.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,2,2011-10-06,68.5,0.0,29.57,15,4.6,11.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,2011-10-07,69.0,0.0,29.52,18,7.7,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,2,2011-10-07,71.5,0.0,29.59,17,6.8,11.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1,2011-10-08,68.0,0.0,29.56,19,7.6,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2,2011-10-08,71.5,0.0,29.62,19,6.9,11.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,2011-10-09,66.0,0.0,29.55,9,3.8,11.383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
